index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
644,93510.0,1375.0,86.0,120.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5700.0,5000.0,0,1,1,1
645,59240.0,941.0,5.0,29.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5200.0,3000.0,0,1,1,0
646,11130.0,126.0,-47.0,-40.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4900.0,3000.0,0,1,0,0
647,2960.0,49.0,-62.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
648,10520.0,72.0,46.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0,1,0,0
649,44770.0,770.0,-22.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,1,1,0
650,79790.0,1419.0,39.0,80.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21200.0,20000.0,1,0,1,0
651,58160.0,897.0,-4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1900.0,1000.0,1,0,1,0
652,51230.0,944.0,-10.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,3000.0,1,0,1,0
653,55890.0,1204.0,-3.0,34.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,149000.0,80000.0,1,0,1,0
654,29900.0,665.0,-50.0,-31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,1,0,1,0
655,8660.0,205.0,16.0,188.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10000.0,10000.0,1,1,0,1
656,23290.0,592.0,-58.0,-37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0,1,1,1
657,21000.0,523.0,-61.0,-44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,0,1,1,1
658,24570.0,434.0,-52.0,-53.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3600.0,3000.0,0,1,1,0
659,56350.0,999.0,26.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,800.0,0,1,1,0
660,31900.0,643.0,-28.0,-24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,700.0,0,0,1,0
661,23920.0,359.0,-45.0,-57.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0,0,1,0
662,65240.0,1008.0,73.0,39.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2500.0,1000.0,0,1,1,0
663,49070.0,587.0,28.0,-20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2400.0,2000.0,0,1,1,0
664,122820.0,1191.0,-39.0,-40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0,1,1,0
665,132520.0,1174.0,-31.0,-39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0,1,1,0
666,25710.0,258.0,-74.0,-74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0,1,0,0
667,17700.0,174.0,-81.0,-81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0,0,0,0
668,72300.0,155.0,-14.0,-82.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0,0,0,0
669,16960.0,130.0,-56.0,-34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0,0,0,0
670,87700.0,935.0,-53.0,-49.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1600.0,1000.0,0,0,1,0
671,118860.0,1122.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
672,102710.0,1159.0,-11.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,0,0,1,0
673,95050.0,860.0,-16.0,-22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,3000.0,0,0,1,0
674,182210.0,1766.0,63.0,63.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,17800.0,7000.0,0,0,1,0
675,95020.0,859.0,-20.0,-25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0,0,1,0
676,29290.0,235.0,-20.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0,0,0,0
677,11440.0,121.0,-68.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
678,26800.0,94.0,-18.0,-49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0,0,0,0
679,43650.0,334.0,38.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
680,154830.0,1252.0,33.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,700.0,0,0,1,0
681,121720.0,1170.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0,1,1,0
682,111950.0,997.0,-8.0,-13.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4400.0,3000.0,0,1,1,0
683,190960.0,1651.0,58.0,45.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11000.0,9000.0,0,1,1,0
684,95620.0,996.0,-26.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
685,133430.0,1074.0,5.0,-9.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,16700.0,8000.0,0,1,1,0
686,253510.0,2069.0,98.0,76.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7100.0,4000.0,0,1,1,0
687,121870.0,935.0,-15.0,-26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,500.0,0,1,1,0
688,148160.0,1282.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,900.0,0,1,1,0
689,156780.0,1301.0,10.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4700.0,3000.0,0,1,1,0
690,23000.0,157.0,-28.0,-17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0,1,0,0
691,107100.0,1003.0,-28.0,-21.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,600.0,0,0,1,0
692,127110.0,1140.0,-12.0,-9.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22600.0,20000.0,1,0,1,0
693,163510.0,1534.0,13.0,23.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72000.0,70000.0,1,0,1,0
694,134890.0,1411.0,-10.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,1,0,1,0
695,306400.0,2522.0,112.0,98.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,31000.0,30000.0,1,1,1,1
696,83490.0,898.0,-49.0,-37.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100300.0,100000.0,1,1,1,1
697,92760.0,967.0,-42.0,-31.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,65800.0,60000.0,1,1,1,1
698,105810.0,958.0,-27.0,-26.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,14900.0,8000.0,1,1,1,0
699,128260.0,1235.0,-10.0,-5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,1,1,0
700,95280.0,1031.0,-32.0,-21.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3600.0,3000.0,0,0,1,0
701,186280.0,1921.0,39.0,51.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,72500.0,70000.0,1,0,1,0
702,195950.0,1913.0,38.0,40.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2700.0,1000.0,1,0,1,0
703,117120.0,1095.0,-22.0,-24.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5700.0,4000.0,1,0,1,0
704,273200.0,2387.0,89.0,71.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3400.0,3000.0,0,1,1,0
705,121400.0,1063.0,-23.0,-29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8000.0,6000.0,0,1,1,0
706,200350.0,1668.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
707,130940.0,1397.0,-14.0,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0,0,1,0
708,38450.0,343.0,26.0,85.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,0,0
709,12490.0,122.0,-59.0,-39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,0,0,0,0
710,12380.0,126.0,-56.0,-35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70000.0,70000.0,1,0,0,0
711,12150.0,118.0,-52.0,-36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,1,0,0,0
712,166220.0,1762.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
713,265250.0,2852.0,64.0,84.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23000.0,20000.0,1,0,1,0
714,162190.0,1702.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
715,127010.0,1388.0,-30.0,-22.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9000.0,5000.0,1,0,1,0
716,229070.0,2597.0,30.0,51.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100000.0,80000.0,1,0,1,0
717,167100.0,1690.0,-7.0,-6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,1,0,1,0
718,132470.0,1552.0,-28.0,-16.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,54800.0,50000.0,1,0,1,0
719,254750.0,2932.0,50.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,1,0,1,0
720,151210.0,1727.0,-18.0,-12.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,31800.0,20000.0,1,0,1,0
721,118110.0,1660.0,-34.0,-15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,1,0,1,0
722,118120.0,1716.0,-33.0,-14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20000.0,20000.0,1,0,1,0
723,185910.0,2451.0,8.0,24.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,11300.0,4000.0,1,0,1,0
724,197590.0,2804.0,20.0,44.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,800.0,1,0,1,0
725,26780.0,345.0,18.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
726,9670.0,186.0,-59.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
727,9980.0,170.0,-54.0,-13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,0,0
728,8760.0,133.0,-59.0,-33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0,0,0,0
729,7370.0,110.0,-63.0,-46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
730,4580.0,91.0,-72.0,-50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,0,0
731,4610.0,78.0,-68.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
732,6040.0,112.0,-44.0,-24.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2400.0,2000.0,0,0,0,0
733,68920.0,1004.0,-59.0,-51.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,66000.0,60000.0,1,0,1,0
734,134870.0,2096.0,-17.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5100.0,3000.0,1,0,1,0
735,71650.0,1173.0,-53.0,-40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,1,0,1,0
736,159910.0,2345.0,12.0,23.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4400.0,3000.0,0,0,1,0
737,172530.0,2873.0,18.0,44.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2300.0,1000.0,0,0,1,0
738,93120.0,1238.0,-32.0,-38.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0,0,1,0
739,27830.0,190.0,-79.0,-90.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19000.0,8000.0,0,0,1,0
740,44320.0,269.0,-64.0,-85.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,0,0,1,0
741,26830.0,192.0,-77.0,-88.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0,0,1,0
742,29240.0,217.0,-71.0,-85.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8000.0,5000.0,0,0,1,0
743,47740.0,276.0,-42.0,-76.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7800.0,3000.0,0,0,1,0
744,36520.0,209.0,-55.0,-81.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9800.0,9000.0,0,0,1,0
745,28360.0,181.0,-60.0,-80.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3800.0,3000.0,0,0,1,0
746,29990.0,203.0,-55.0,-75.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9400.0,6000.0,0,0,1,0
747,21060.0,106.0,-61.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
748,18240.0,87.0,-53.0,-72.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2500.0,2000.0,0,0,1,0
749,33660.0,248.0,9.0,28.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11100.0,8000.0,0,0,1,0
750,21670.0,132.0,-31.0,-34.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3400.0,2000.0,0,0,1,0
751,5990.0,53.0,-42.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
752,6430.0,30.0,-33.0,-79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0,0,0,0
753,3020.0,19.0,-66.0,-85.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0,0,0,0
754,23400.0,140.0,-20.0,-24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,800.0,0,0,1,0
755,45990.0,349.0,59.0,94.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4200.0,3000.0,0,0,1,0
756,19570.0,153.0,-36.0,-21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,0,0,1,0
757,32550.0,167.0,17.0,-8.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,13200.0,6000.0,0,0,1,0
758,53860.0,346.0,96.0,96.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13700.0,9000.0,0,1,1,0
759,37810.0,238.0,26.0,23.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5400.0,2000.0,0,1,1,0
760,10130.0,133.0,-67.0,-32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0,1,1,0
761,57860.0,383.0,95.0,92.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4700.0,4000.0,0,1,1,0
762,42470.0,326.0,26.0,42.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,700.0,0,1,1,0
763,42840.0,248.0,24.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4000.0,2000.0,0,1,1,0
764,13060.0,81.0,96.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
765,15930.0,177.0,-57.0,-29.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2600.0,2000.0,0,1,1,0
766,60340.0,495.0,68.0,96.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12500.0,8000.0,0,1,1,0
767,39690.0,416.0,6.0,56.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1700.0,1000.0,0,1,1,0
768,32930.0,271.0,-16.0,-7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0,1,1,0
769,18210.0,150.0,-54.0,-51.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7700.0,5000.0,0,0,1,0
770,24790.0,236.0,-31.0,-17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0,0,1,0
771,43490.0,352.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
772,10850.0,131.0,55.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
773,3770.0,50.0,-47.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
774,3650.0,41.0,-44.0,-46.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0,0,0,0
775,8380.0,47.0,-78.0,-85.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,0,0,1,0
776,61110.0,439.0,86.0,62.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,600.0,0,1,1,0
777,39880.0,342.0,15.0,21.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2800.0,1000.0,0,1,1,0
778,19170.0,158.0,-44.0,-46.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4500.0,4000.0,0,1,1,0
779,17750.0,151.0,-49.0,-48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,0,0,1,0
780,41740.0,331.0,37.0,29.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,700.0,0,0,1,0
781,35800.0,341.0,16.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
782,48820.0,446.0,57.0,75.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3900.0,2000.0,0,1,1,1
783,29470.0,347.0,-14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
784,23050.0,202.0,-33.0,-32.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5100.0,3000.0,0,1,1,1
785,37820.0,347.0,16.0,24.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,0,1,1,0
786,33800.0,316.0,-5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3400.0,3000.0,0,1,1,0
787,13830.0,145.0,-58.0,-51.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3900.0,3000.0,0,0,1,0
788,46170.0,404.0,53.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,0,0,1,0
789,35510.0,313.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0,0,1,0
790,31040.0,322.0,-10.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9000.0,4000.0,0,0,1,0
791,47690.0,518.0,42.0,63.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,7400.0,3000.0,0,0,1,0
792,28130.0,347.0,-19.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3100.0,2000.0,0,0,1,0
793,4760.0,94.0,-23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
794,3860.0,77.0,-38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
795,2210.0,34.0,-64.0,-51.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3400.0,3000.0,0,0,0,0
796,12610.0,157.0,-61.0,-52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0,0,1,0
797,39390.0,460.0,27.0,50.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4800.0,2000.0,0,0,1,0
798,19630.0,295.0,-40.0,-11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8300.0,7000.0,0,0,1,0
799,26130.0,260.0,-15.0,-21.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7700.0,3000.0,0,0,1,0
800,19420.0,279.0,-35.0,-13.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2800.0,1000.0,0,0,1,0
801,18960.0,178.0,-38.0,-47.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5800.0,5000.0,0,0,1,0
802,26290.0,104.0,-6.0,-67.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,25300.0,20000.0,1,1,1,0
803,18580.0,121.0,-31.0,-59.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,800.0,1,1,1,0
804,9130.0,68.0,-64.0,-75.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0,1,1,1,0
805,6340.0,18.0,10.0,-70.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9300.0,9000.0,0,1,0,0
806,1200.0,15.0,-79.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
807,1020.0,10.0,-81.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
808,2360.0,16.0,-54.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
809,1070.0,17.0,-73.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
810,500.0,7.0,-83.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
811,340.0,6.0,-87.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
812,100.0,4.0,-96.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
813,720.0,2.0,-62.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
814,950.0,4.0,-40.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
815,430.0,3.0,-71.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
816,290.0,3.0,-67.0,-92.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0,0,0,0
817,3330.0,37.0,-42.0,-39.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,900.0,0,0,0,0
818,11740.0,46.0,-90.0,-96.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0,0,1,0
819,850.0,6.0,-85.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
820,5240.0,18.0,-96.0,-96.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0,0,1,0
821,17910.0,86.0,-85.0,-79.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12000.0,6000.0,0,0,1,0
822,145440.0,358.0,-3.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
823,67480.0,141.0,-10.0,-44.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2800.0,2000.0,0,1,0,0
824,239660.0,501.0,60.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,0,1,1,0
825,229690.0,485.0,45.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2500.0,1000.0,0,1,1,0
826,49410.0,74.0,-33.0,-69.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6000.0,3000.0,0,1,0,0
827,197620.0,406.0,19.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
828,68200.0,137.0,-5.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
829,53380.0,108.0,-13.0,-8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1700.0,1000.0,0,1,0,0
830,179710.0,274.0,5.0,-42.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,0,1,1,0
831,29650.0,93.0,-51.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
832,111510.0,169.0,-36.0,-63.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,3000.0,0,1,1,0
833,18400.0,46.0,-68.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
834,6980.0,30.0,-87.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
835,13120.0,19.0,-73.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
836,9050.0,17.0,-79.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
837,15400.0,24.0,-59.0,-69.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,0,0
838,38800.0,38.0,17.0,-45.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1700.0,1000.0,0,0,0,0
839,104210.0,185.0,-39.0,-56.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,300.0,0,0,1,0
840,73930.0,94.0,-55.0,-76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,1,0
841,42300.0,55.0,37.0,-10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0,0,0,0
842,178220.0,371.0,13.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,400.0,0,0,1,0
